state,club,website,program_name,program_url,program_type
Alabama,North Star Soccer Club,https://www.northstarsoccerministries.org/,Our Values,https://www.northstarsoccerministries.org/our-values,Program
Alabama,North Star Soccer Club,https://www.northstarsoccerministries.org/,Soccer Programs,https://www.northstarsoccerministries.org/general-7,Program
Alabama,North Star Soccer Club,https://www.northstarsoccerministries.org/,Youth Referee Program,https://www.northstarsoccerministries.org/youth-referee,Program
Alabama,North Star Soccer Club,https://www.northstarsoccerministries.org/,Coaching with NorthStar,https://www.northstarsoccerministries.org/volunteers,Program
Alabama,North Star Soccer Club,https://www.northstarsoccerministries.org/,Coaching Philsophy,https://www.northstarsoccerministries.org/coaching-philsophy,Program
Alabama,North Star Soccer Club,https://www.northstarsoccerministries.org/,Capital Campaign,https://www.northstarsoccerministries.org/about-3/coming-soon-03,Program
Alabama,North Star Soccer Club,https://www.northstarsoccerministries.org/,Field Status,https://www.northstarsoccerministries.org/general-4,Program
Alabama,North Star Soccer Club,https://www.northstarsoccerministries.org/,Register your Child,https://www.northstarsoccerministries.org/support-us,Program
Alabama,NOW Soccer Academy,http://now-soccer.com/,Home,https://now-soccer.com/home,Program
Alabama,NOW Soccer Academy,http://now-soccer.com/,Cadets (2-7),https://now-soccer.com/programs/cadets,Program
Alabama,NOW Soccer Academy,http://now-soccer.com/,Level Program (8+),https://now-soccer.com/programs/levels,Program
Alabama,NOW Soccer Academy,http://now-soccer.com/,Private Training (8+),https://now-soccer.com/privatetraining,Program
Alabama,NOW Soccer Academy,http://now-soccer.com/,Adult League,https://now-soccer.com/adultleague,Program
Alabama,NOW Soccer Academy,http://now-soccer.com/,Clinics,https://now-soccer.com/clinics,Program
Alabama,NOW Soccer Academy,http://now-soccer.com/,Schedule,https://now-soccer.com/schedule,Program
Alabama,NOW Soccer Academy,http://now-soccer.com/,Rentals,https://now-soccer.com/rentals,Program
Alabama,NOW Soccer Academy,http://now-soccer.com/,Join Our Team,https://now-soccer.com/apply,Program
Alabama,Opelika Soccer Association,https://opelikacrushcom.wordpress.com/,About,https://opelikacrushcom.wordpress.com/about/,Program
Alabama,Opelika Soccer Association,https://opelikacrushcom.wordpress.com/,FAQ,https://opelikacrushcom.wordpress.com/frequently-asked-questions/,Program
Alabama,Opelika Soccer Association,https://opelikacrushcom.wordpress.com/,HERE,https://system.gotsport.com/programs/7830L3064?reg_role=player,Program
Alabama,Opelika Soccer Association,https://opelikacrushcom.wordpress.com/,CRUSH EVALUATION,https://system.gotsport.com/programs/13667C451?reg_role=player,Program
Alabama,Opelika Soccer Association,https://opelikacrushcom.wordpress.com/,Log in now.,https://wordpress.com/log-in?redirect_to=https%3A%2F%2Fopelikacrushcom.wordpress.com%2F&signup_flow=account,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Website Sign In,https://pelhamalabama.gov/MyAccount,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Amenities,https://pelhamalabama.gov/1227/Amenities,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Athletics,https://pelhamalabama.gov/678/Athletics,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Programs,https://pelhamalabama.gov/602/Programs,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,How Do I...,https://pelhamalabama.gov/1228/How-Do-I,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Parks & Recreation,https://pelhamalabama.gov/1291/Parks-Recreation,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Boys and Girls Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Membership,https://pelhamalabama.gov/631/Membership,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Group Fitness Classes,https://pelhamalabama.gov/676/Group-Fitness,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Active Adults 55+,https://pelhamalabama.gov/808/Active-Adults-55,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Reserve a Facility,https://pelhamalabama.gov/843/Reservation-Rental-Information,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Stay Up to Date!,https://pelhamalabama.gov/CivicAlerts.aspx?CID=15,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Adult Pick-up Softball: Registration Now Open,https://pelhamalabama.gov/CivicAlerts.aspx?AID=1704,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,New PRIME Tennis Academy for Juniors Launching at PRC,https://pelhamalabama.gov/CivicAlerts.aspx?AID=1676,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Pelham Parks & Recreation Named ARPA Agency of the Year,https://pelhamalabama.gov/CivicAlerts.aspx?AID=1650,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Family Health & Fitness Day Health & Wellness Fair,https://pelhamalabama.gov/Calendar.aspx?EID=12635,Elite
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Quick Links,https://pelhamalabama.gov/QuickLinks.aspx?CID=74,Program
Alabama,Pelham Parks and Recreation Youth Soccer,https://pelhamalabama.gov/806/Boys-and-Girls-Soccer,Site Links,https://pelhamalabama.gov/QuickLinks.aspx?CID=26,Program
Alabama,Pell City FC,https://www.pellcityfc.com/,About Pell City FC,https://pellcityfc.com/about-pell-city-fc/,Program
Alabama,Pell City FC,https://www.pellcityfc.com/,Club Updates,https://pellcityfc.com/category/club-updates/,Program
Alabama,Pell City FC,https://www.pellcityfc.com/,Testimonials,https://pellcityfc.com/category/testimonials/,Program
Alabama,Pell City FC,https://www.pellcityfc.com/,Programs,https://pellcityfc.com/our-programs/,Program
Alabama,Pell City FC,https://www.pellcityfc.com/,The Academy,https://pellcityfc.com/the-academy/,Program
Alabama,Pell City FC,https://www.pellcityfc.com/,Personal Training,https://pellcityfc.com/personal-training/,Program
Alabama,Pell City FC,https://www.pellcityfc.com/,Summer Clinics,https://pellcityfc.com/summer-clinics/,Program
Alabama,Pell City FC,https://www.pellcityfc.com/,Summer 3v3,https://pellcityfc.com/summer-3v3/,Program
Alabama,Pell City FC,https://www.pellcityfc.com/,FAQs,https://pellcityfc.com/faqs/,Program
Alabama,Pell City FC,https://www.pellcityfc.com/,Code of Conduct,https://pellcityfc.com/code-of-conduct/,Program
